neural_network,usesMaterial,structured_set_of_data,1,0.6025713086128235
multiagent_system,usesMaterial,healthcare_data,1,0.665518581867218
game_theory,usesTask,power_control_problem,0,0.9984145760536194
action_recognition,usesMaterial,handwritten_digit_recognition,1,0.5478879809379578
multiagent_system,usesTask,estimation_measurement_problem,1,0.9670891165733337
pattern_recognition,usesTask,change_detection,1,0.759792149066925
action_recognition,usesTask,medical_image_analysis,1,0.8831270933151245
sensor,usesMethod,pv_system,0,0.8190701007843018
artificial_intelligence,usesMethod,graphics_processing_unit,1,0.9929318428039551
data_compression,usesMaterial,telephone,0,0.5106331706047058
acquisition_device,usesMethod,broadcast,1,0.9819973111152649
evolutionary_algorithm,usesTask,real_world_example_problem,0,0.9991276264190674
sensor,usesTask,intelligent_control,1,0.7667574882507324
outer_wall,usesMethod,graphics_processing_unit,0,0.5569404363632202
autonomous_vehicle,usesMethod,disturbance_observer,1,0.998991072177887
neural_network,usesTask,learning_system_1,0,0.565285325050354
validation,usesMethod,deep_learning,0,0.9885960221290588
artificial_intelligence,usesTask,knowledge_management,0,0.9309728741645813
sensor,usesMaterial,high_resolution_image,1,0.7888600826263428
sensor,usesMaterial,color_image,0,0.9770887494087219
forecasts_model,usesMethod,graphics_processing_unit,1,0.9509119987487793
pattern_recognition,usesMethod,semantic_distance,1,0.6885896921157837
face_detection,usesMaterial,mobile_device,0,0.9994434714317322
artificial_intelligence,usesTask,parallel_computation,1,0.947343647480011
data_compression,usesMaterial,compressed_data_set,1,0.9992316961288452
web_server,usesMethod,evolutionary_algorithm,0,0.7087745070457458
location_information,usesMethod,decision_support_system,1,0.8009577393531799
sensor,usesMethod,inverter,1,0.9354888200759888
autonomous_vehicle,usesTask,traffic_congestion,0,0.8731651306152344
machine_learning,usesMaterial,hand_gesture,0,0.8430187106132507
data_compression,usesMaterial,image_sequence,1,0.9718517661094666
wearable_technology,usesMaterial,authentication_data,1,0.752830445766449
purchase,usesMethod,wearable_technology,1,0.9983906745910645
sensor,usesMaterial,rule_base,0,0.5627730488777161
sentiment_analysis,usesTask,information_extraction,1,0.9719759821891785
sensor,usesTask,smart_home,0,0.9352601766586304
evolutionary_algorithm,usesMethod,genetic_selection,0,0.8356412649154663
machine_learning,usesTask,argumentation,1,0.5454217195510864
sentiment_analysis,usesMethod,machine_learning_machine_learning_model,1,0.9579446315765381
tracking_system,usesMethod,liquid_crystal_display,0,0.9319952726364136
evolutionary_algorithm,usesMaterial,high_quality_solution,1,0.9789314866065979
graphics_processing_unit,usesMethod,factorization,1,0.9483140707015991
wearable_technology,usesTask,intelligent_control,1,0.537203311920166
pattern_recognition,usesMethod,power_system_a,0,0.7821111083030701
image_analysis,usesMethod,network_architecture,1,0.8309797048568726
game_theory,usesTask,solution,1,0.9999895691871643
neural_network,usesMaterial,expert_knowledge,1,0.9034690856933594
unscented_kalman_filter,usesTask,data_compression,0,0.8053537011146545
data_compression,usesMaterial,sensitive_information_data,1,0.5227987766265869
deep_learning,usesMaterial,distorted_image,1,0.8184859156608582
collaborative_filtering,usesMethod,decision_support_system,1,0.9454558491706848
lighting_device,usesMethod,tracking_system,1,0.8927210569381714
autonomous_vehicle,usesMaterial,document_image,0,0.9978209137916565
neural_network,usesTask,activation,1,0.5178800821304321
neural_network,usesTask,ranking,1,0.8514441847801208
elliptic_curve,usesMethod,neural_network,0,0.9953306913375854
autonomous_vehicle,usesMaterial,twitter,0,0.7553746104240417
deep_learning,usesTask,computer_vision_society,0,0.8850908875465393
action_recognition,usesMethod,k-nearest_neighbor,1,0.9998891353607178
sensor,usesMaterial,knowledge_base,0,0.8787155151367188
machine_learning,usesMethod,vision_system,1,0.5695841312408447
decision_support_system,usesTask,anomaly_detection,1,0.6728086471557617
deep_learning,usesMethod,classification_algorithm,1,0.9808283448219299
multiagent_system,usesMethod,unmanned_aircraft_system,0,0.9699876308441162
web_browsing,usesMethod,multiagent_system,1,0.6014689207077026
tracking_system,usesTask,motion_analysis,1,0.9734050631523132
game_theory,usesMaterial,data_centre,0,0.9782842397689819
graphics_processing_unit,usesMaterial,medical_image,1,0.8798909187316895
wearable_technology,usesMaterial,hand_gesture,1,0.8132179975509644
multiagent_system,usesMethod,wsns,1,0.9597199559211731
tracking_system,usesTask,autonomous_driving,0,0.837184488773346
deep_learning,usesTask,bearing_fault_diagnosis,0,0.6617162823677063
sentiment_analysis,usesTask,activation,0,0.6276277303695679
data_communication,usesMethod,wearable_technology,0,0.9994742274284363
data_compression,usesTask,face_detection,0,0.6249103546142578
neural_network,usesMethod,shortest_path,0,0.8904933929443359
action_recognition,usesMaterial,radio,0,0.8639019131660461
autonomous_vehicle,usesMethod,map-reduce,1,0.7850838303565979
action_recognition,usesMaterial,social_social_medium,0,0.9732968807220459
neural_network,usesTask,autonomous_system,1,0.6599867939949036
deep_learning,usesMaterial,unstructured_data,1,0.5996115207672119
wearable_technology,usesMethod,microphone_array,1,0.924507737159729
game_theory,usesMaterial,renewable_energy,0,0.5947018265724182
data_compression,usesMethod,rfid,0,0.9981799125671387
decision_support_system,usesMaterial,personal_computer,0,0.8013052940368652
face_detection,usesMaterial,satellite_photo_image,0,0.7043696045875549
face_detection,usesTask,disclosure_issue,0,0.8300909399986267
graphics_processing_unit,usesTask,verification,0,0.9665198922157288
multiagent_system,usesMaterial,incomplete_information,0,0.9357947707176208
artificial_intelligence,usesMethod,wireless_communication_module,1,0.7615189552307129
control_parameter_value,usesMethod,wearable_technology,0,0.9999139308929443
multiagent_system,usesTask,obstacle_avoidance,1,0.9925591945648193
image_analysis,usesMaterial,ct_image,1,0.9923691749572754
image_analysis,usesMaterial,ecg_signal,1,0.5683135986328125
autonomous_vehicle,usesMaterial,browser_web_page,0,0.8496229648590088
multiagent_system,usesMaterial,integrated_data,0,0.9024143815040588
machine_learning,usesTask,model_checking_problem,0,0.9300649762153625
pattern_recognition,usesMaterial,internet,0,0.8685544729232788
estimation_method,usesTask,pattern_recognition,0,0.7280537486076355
fault_detection,usesMethod,multiagent_system,0,0.9163478016853333
sensor,usesMethod,segmentationing_method,1,0.9530748128890991
acquisition_device,usesTask,remote_monitoring,1,0.9991455078125
image_analysis,usesMaterial,natural_photograph,1,0.9960611462593079
wearable_technology,usesTask,verification,1,0.9266929626464844
autonomous_vehicle,usesMaterial,video_live_broadcast_stream,1,0.5328445434570312
data_compression,usesMethod,information_system,1,0.5164661407470703
image_analysis,usesMethod,pre_processing_procedure,1,0.9999998807907104
artificial_intelligence,usesMethod,computer_program,1,0.9926692247390747
sensor,usesTask,pattern_recognition,1,0.7312034964561462
tracking_system,usesTask,intelligent_control,1,0.9770512580871582
sensor,usesTask,object_recognition,1,0.5188645124435425
decision_support_system,usesMaterial,patient_data,1,0.9954895377159119
tracking_system,usesMaterial,document_image,0,0.6571587324142456
tracking_system,usesMaterial,color_image,1,0.9969236254692078
machine_learning,usesTask,event_detection_event,0,0.633087694644928
deep_learning,usesMaterial,hyperspectral_data,1,0.8655163049697876
sensor,usesMethod,base_plate,1,0.7714284062385559
autonomous_vehicle,usesTask,stochastic_linear_optimization_problem,0,0.5551947355270386
artificial_intelligence,usesTask,monitoring_of_electronic_device,0,0.706843912601471
machine_learning_based_approach,usesMethod,deep_learning,1,0.9999150037765503
multiagent_system,usesTask,autonomous_underwater_vehicle_(_auv_),0,0.9989796876907349
human_computer_interaction,usesTask,pattern_recognition,1,0.9998469352722168
autonomous_vehicle,usesTask,image_analysis,0,0.9069198369979858
sensor,usesMaterial,dialogue,0,0.5448271036148071
machine_learning,usesMaterial,streaming_data,1,0.8661348223686218
autonomous_vehicle,usesMaterial,game,0,0.9103747606277466
acquisition_device,usesTask,data_transmission,0,0.99662846326828
electronic_device,usesMethod,deep_learning,1,0.7757603526115417
sentiment_analysis,usesMaterial,tweet,1,0.9961686730384827
pattern_recognition,usesMaterial,electrocardiogram,1,0.9963535666465759
action_recognition,usesTask,sentiment_analysis,0,0.9432589411735535
machine_learning,usesTask,gender_classification,0,0.7258589267730713
power_switch,usesMethod,sensor,1,0.999911904335022
neural_network,usesMaterial,computational_resource,1,0.8310251832008362
password,usesMethod,artificial_intelligence,0,0.8949448466300964
neural_network,usesMaterial,data_set,1,0.8529901504516602
mathematical_analysis,usesTask,data_compression,1,0.6743884682655334
object_tracking,usesTask,action_recognition,1,0.9885361194610596
viewpoint,usesTask,face_detection,0,0.8820683360099792
action_recognition,usesMaterial,sensor_data,1,0.9417117834091187
sensor,usesTask,image_acquisition,1,0.9502066373825073
primary_user_account,usesMethod,game_theory,0,0.9985432624816895
communications_system,usesTask,data_compression,1,0.8291544318199158
tracking_system,usesMethod,dry_battery,0,0.9887245297431946
tracking_system,usesMaterial,stereo_camera,1,0.9931257367134094
artificial_intelligence,usesMaterial,library,0,0.9996668100357056
monte_carlo_analysis,usesMethod,decision_support_system,0,0.9477112293243408
decision_support_system,usesTask,biomedical_science_research,0,0.5033935308456421
neural_network,usesMaterial,library,0,0.6429990530014038
artificial_intelligence,usesMethod,packet_scheduling,1,0.6830689907073975
spectral_efficiency,usesMethod,machine_learning,1,0.9770703315734863
image_analysis,usesMethod,k_k_mean,1,0.9695430994033813
neural_network,usesTask,gender_recognition,0,0.5260103940963745
acquisition_device,usesMaterial,integrated_data,1,0.9986117482185364
routing_protocol,usesMethod,evolutionary_algorithm,1,0.9402711987495422
wearable_technology,usesTask,pattern_recognition,0,0.5080274343490601
tracking_system,usesTask,object_tracking,1,0.9997680187225342
deep_learning,usesMaterial,cellular,0,0.5471153259277344
action_recognition,usesMaterial,dialogue,0,0.5009725689888
multiplexing,usesMethod,wearable_technology,0,0.6305628418922424
sentiment_analysis,usesMethod,control_method,0,0.6298823952674866
image_analysis,usesMaterial,video_camera,1,0.9871957898139954
decision_support_system,usesMethod,monte_carlo_analysis,1,0.9987931251525879
graphics_processing_unit,usesTask,image_acquisition,0,0.81941819190979
multiagent_system,usesTask,search_task,0,0.948591947555542
multiagent_system,usesTask,clinical_decision_support_system,0,0.9483911991119385
wearable_technology,usesMaterial,keyboard,1,0.9750106930732727
pattern_recognition,usesMethod,language_model,1,0.9768282175064087
foreground_detection,usesTask,autonomous_vehicle,0,0.9957472085952759
acquisition_device,usesTask,positioning_information,1,0.7468909621238708
graphics_processing_unit,usesTask,prototyping,0,0.6831598877906799
action_recognition,usesMaterial,labeled_data,1,0.9867321848869324
target_detection,usesTask,pattern_recognition,1,0.7154716849327087
autonomous_vehicle,usesMaterial,noises_signal,0,0.881007969379425
acquisition_device,usesTask,internet_of_thing,1,0.9314817190170288
machine_learning,usesMaterial,multimedia_content,1,0.6486064791679382
sensor,usesTask,activity_recognition,0,0.7086735367774963
sensor,usesMaterial,video_signal,0,0.8247477412223816
pattern_recognition,usesMaterial,human_motion,0,0.5813841223716736
neural_network,usesMaterial,abstraction_example,0,0.6760700345039368
wearable_technology,usesMethod,user_interface,1,0.9951651096343994
wireless_sensor_network,usesMethod,wearable_technology,0,0.9505378603935242
fusion_method_technique,usesMethod,wearable_technology,0,0.7528388500213623
wearable_technology,usesMethod,sensor_module_1,0,0.985874593257904
wearable_technology,usesMaterial,electronic_document,1,0.9583171010017395
wearable_technology,usesTask,smart_home,0,0.9535461068153381
data_compression,usesMethod,wireless_networked_device,0,0.7723958492279053
data_compression,usesMethod,module_module,0,0.9882986545562744
data_compression,usesMethod,communications_device,1,0.9729688763618469
data_compression,usesMethod,processing_device_system,0,0.9750046133995056
data_compression,usesMaterial,encrypted_data,1,0.920433521270752
data_compression,usesMaterial,flash,1,0.9926063418388367
data_compression,usesTask,energy_constraint,1,0.998907744884491
data_compression,usesTask,iris_recognition,1,0.9668357968330383
artificial_intelligence,usesMethod,semantic_information,1,0.9969322681427002
artificial_intelligence,usesMethod,clustering_method,1,0.9571792483329773
electronic_device_equipment,usesMethod,artificial_intelligence,0,0.7681905031204224
artificial_intelligence,usesMaterial,user_behavior,1,0.7005079984664917
artificial_intelligence,usesMaterial,data_source_data,0,0.7549567222595215
artificial_intelligence,usesMaterial,university,0,0.8928342461585999
artificial_intelligence,usesMaterial,task_example,1,0.9999727010726929
artificial_intelligence,usesTask,control_precision_of_operation,0,0.7117350697517395
sensor,usesMethod,memory_module,1,0.7582755088806152
sensor,usesMaterial,image_sequence,1,0.8432424068450928
sensor,usesTask,gesture_recognition,1,0.7470496296882629
sensor,usesTask,validation,1,0.8015125393867493
optimal_control,usesMethod,evolutionary_algorithm,1,0.998110294342041
module_module,usesMethod,evolutionary_algorithm,0,0.8751312494277954
generative_model,usesMethod,evolutionary_algorithm,1,0.9772418737411499
evolutionary_algorithm,usesMaterial,portable_device,1,0.9782472848892212
evolutionary_algorithm,usesTask,military,0,0.8872244358062744
maximum_likelihood_estimation,usesMethod,machine_learning,1,0.9934070110321045
machine_learning,usesMaterial,sensitive_information_data,1,0.8808771371841431
machine_learning,usesMaterial,eeg_communication_signal,0,0.8134410381317139
machine_learning,usesMaterial,dynamic_environment,1,0.8731196522712708
machine_learning,usesTask,user_activity,1,0.7111529111862183
machine_learning,usesTask,data_mining,1,0.9939510226249695
machine_learning,usesTask,network_attack,1,0.7033465504646301
web_server,usesMethod,deep_learning,1,0.9584401249885559
pattern_recognition,usesMethod,navigation_system,1,0.796371579170227
pattern_recognition,usesMethod,decision_support_system,1,0.9971701502799988
pattern_recognition,usesMaterial,ct_image,1,0.785788357257843
pattern_recognition,usesMaterial,video_with_sequence,0,0.9641091227531433
pattern_recognition,usesMaterial,eeg_communication_signal,0,0.9655027985572815
pattern_recognition,usesMaterial,color_image,1,0.9776291847229004
pattern_recognition,usesMaterial,gait,1,0.7930543422698975
pattern_recognition,usesTask,pre_processing_step,1,0.8689519762992859
sentiment_analysis,usesMethod,clustering_methodology,1,0.9955765008926392
sentiment_analysis,usesMethod,hybrid_algorithm,1,0.980782151222229
sentiment_analysis,usesMaterial,medical_data,1,0.8860439658164978
sentiment_analysis,usesMaterial,social_media_data_set,1,0.9939730763435364
sentiment_analysis,usesTask,solution,0,0.9944538474082947
support_vector,usesTask,sentiment_analysis,1,0.9627993702888489
touch_panel_panel,usesMethod,neural_network,0,0.9786930084228516
neural_network,usesMethod,decoder_based_technique,1,0.8245458602905273
neural_network,usesMethod,state_space,1,0.9394272565841675
neural_network,usesMaterial,robotic_hand,1,0.7047149538993835
neural_network,usesMaterial,hyper-spectral_image,1,0.8782678842544556
neural_network,usesTask,variable_selection,1,0.8917174339294434
action_recognition,usesMethod,wireless_sensor_network,1,0.9765819907188416
action_recognition,usesMethod,convolution_neural_network_system,0,0.9096946120262146
action_recognition,usesMethod,deep_neural_convolutional_network,1,0.9999674558639526
action_recognition,usesMethod,markov_process,1,0.9636297225952148
action_recognition,usesMaterial,training_datasets,1,0.9868481755256653
target_tracking,usesTask,action_recognition,1,0.9967299699783325
action_recognition,usesTask,computer_vision_and_other_field,0,0.983988881111145
action_recognition,usesTask,computer_vision_related_application,0,0.9314385652542114
face_detection,usesMethod,ensemble_learning,1,0.9965896606445312
face_detection,usesMethod,distributed_system,1,0.8329004049301147
face_detection,usesMaterial,web_page,1,0.7200606465339661
face_detection,usesMaterial,digital_image,1,0.9995754361152649
face_detection,usesTask,text_detection,1,0.8162466883659363
support_vector,usesTask,face_detection,0,0.9798162579536438
mobile_node,usesMethod,multiagent_system,1,0.919016420841217
multiagent_system,usesMaterial,uncertainty_environment,0,0.9877623915672302
autonomous_vehicle,usesMethod,manipulator,1,0.9985533356666565
autonomous_vehicle,usesMethod,servo_system,1,0.852863609790802
autonomous_vehicle,usesMaterial,vibration_signal,1,0.9309426546096802
autonomous_vehicle,usesMaterial,wireless_medium,1,0.9963439702987671
autonomous_vehicle,usesTask,ranging,1,0.8958063721656799
control_based_scheme,usesTask,autonomous_vehicle,0,0.7112376689910889
image_analysis,usesMethod,k-nearest_neighbor,1,0.9963260293006897
image_analysis,usesMethod,computer_program,1,0.9958810806274414
image_analysis,usesMethod,semantics,1,0.9971681237220764
image_analysis,usesTask,parallel_computation,1,0.9336375594139099
fuzzy_logic,usesMethod,decision_support_system,1,0.9999819993972778
decision_support_system,usesMaterial,python,1,0.9981788992881775
decision_support_system,usesMaterial,data_collection_data,0,0.9459280967712402
decision_support_system,usesMaterial,user_behavior,1,0.8920223712921143
decision_support_system,usesTask,database_and_information_system,1,0.997288703918457
decision_support_system,usesTask,risk_management,1,0.9402546882629395
decision_support_system,usesTask,information_extraction,1,0.8385260701179504
decision_support_system,usesTask,data_warehousing,1,0.9663240313529968
tracking_system,usesMethod,image_acquisition_unit,1,0.9970724582672119
tracking_system,usesMaterial,hand_gesture,1,0.9437530040740967
tracking_system,usesMaterial,digital_image,1,0.9896002411842346
image_display,usesMethod,graphics_processing_unit,1,0.8605425953865051
graphics_processing_unit,usesMaterial,domain_knowledge,1,0.8190635442733765
graphics_processing_unit,usesMaterial,reference_image,1,0.8520582318305969
graphics_processing_unit,usesMaterial,point_cloud,1,0.9454180002212524
graphics_processing_unit,usesTask,motion_estimation,1,0.8587727546691895
graphics_processing_unit,usesTask,validation,1,0.9583175778388977
graphics_processing_unit,usesTask,image_analysis,1,0.8934119939804077
acquisition_device,usesMethod,set_top_box,1,0.9982942938804626
acquisition_device,usesMethod,base_plate,0,0.9261993765830994
acquisition_device,usesMethod,detection_monitoring_device,0,0.9989197254180908
acquisition_device,usesMaterial,bluetooth,1,0.9981635808944702
acquisition_device,usesMaterial,high_definition_camera,1,0.785284698009491
acquisition_device,usesMaterial,operation_data,0,0.7510948777198792
acquisition_device,usesMaterial,signal_line,0,0.7391459941864014
acquisition_device,usesMaterial,cellular_phone,1,0.9999037384986877
acquisition_device,usesMaterial,first_photograph_image,0,0.7589172720909119
acquisition_device,usesMaterial,monitoring_data,0,0.8839353919029236
acquisition_device,usesTask,logistics_management,0,0.8621952533721924
acquisition_device,usesTask,sensor_technology_and_application,0,0.8383600115776062
game_theory,usesMaterial,emotion,0,0.9200500845909119
game_theory,usesMaterial,incomplete_information,1,0.9916932582855225
game_theory,usesMaterial,electricity,1,0.9562952518463135
game_theory,usesTask,access_control,1,0.9601739645004272
game_theory,usesTask,embedded_system,1,0.8964027762413025
